# time,JS220-005622.i,JS220-005622.v
3.965403512120246887e-02,2.231560833752155304e-02,5.110859394073486328e+00
3.972403518855571747e-02,2.163987979292869568e-02,5.110626220703125000e+00
3.979403525590896606e-02,2.179910801351070404e-02,5.110572338104248047e+00
3.986403532326221466e-02,2.060739323496818542e-02,5.111251831054687500e+00
3.993403539061546326e-02,1.993297226727008820e-02,5.110949516296386719e+00
4.000403545796871185e-02,2.044413238763809204e-02,5.111347198486328125e+00
4.007403552532196045e-02,2.053071931004524231e-02,5.110982894897460938e+00
4.014403559267520905e-02,2.015197090804576874e-02,5.111267566680908203e+00
4.021403566002845764e-02,2.037098072469234467e-02,5.110967159271240234e+00
4.028403572738170624e-02,2.084309421479701996e-02,5.111379146575927734e+00
4.035403579473495483e-02,2.162908203899860382e-02,5.110733985900878906e+00
4.042403586208820343e-02,2.193408645689487457e-02,5.110250949859619141e+00
4.049403592944145203e-02,2.235842496156692505e-02,5.110544204711914062e+00
4.056403599679470062e-02,2.243879809975624084e-02,5.110768795013427734e+00
4.063403606414794922e-02,2.218214794993400574e-02,5.110635280609130859e+00
4.070403613150119781e-02,2.299035713076591492e-02,5.109855175018310547e+00
4.077503550797700882e-02,2.232567407190799713e-02,5.110707759857177734e+00
4.084503557533025742e-02,2.091863006353378296e-02,5.110684871673583984e+00
4.091503564268350601e-02,2.175060100853443146e-02,5.111076354980468750e+00
4.098503571003675461e-02,2.079707942903041840e-02,5.110917091369628906e+00
4.105503577739000320e-02,2.053996175527572632e-02,5.111373901367187500e+00
4.112503584474325180e-02,2.023276500403881073e-02,5.111314296722412109e+00
4.119503591209650040e-02,2.056123688817024231e-02,5.111357212066650391e+00
4.126503597944974899e-02,2.009540982544422150e-02,5.111346244812011719e+00
4.133503604680299759e-02,2.025290392339229584e-02,5.111238956451416016e+00
4.140503611415624619e-02,2.277190797030925751e-02,5.110273361206054688e+00
4.147503618150949478e-02,2.247497066855430603e-02,5.109990119934082031e+00
4.154503624886274338e-02,2.206136286258697510e-02,5.110967636108398438e+00
4.161503631621599197e-02,2.140204235911369324e-02,5.110687732696533203e+00
4.168503638356924057e-02,2.047664672136306763e-02,5.111435413360595703e+00
4.175503645092248917e-02,2.058487758040428162e-02,5.111342906951904297e+00
4.182503651827573776e-02,2.033113688230514526e-02,5.111446380615234375e+00
4.189503658562898636e-02,2.046965248882770538e-02,5.111104011535644531e+00
4.196603689342737198e-02,2.049001865088939667e-02,5.111206054687500000e+00
4.203603696078062057e-02,2.015873789787292480e-02,5.111577033996582031e+00
4.210603702813386917e-02,2.043295092880725861e-02,5.111917972564697266e+00
4.217603709548711777e-02,2.053460478782653809e-02,5.111296176910400391e+00
4.224603716284036636e-02,2.029822953045368195e-02,5.111441612243652344e+00
