# time,JS220-005622.i,JS220-005622.v
2.345202956348657608e-02,3.126205131411552429e-02,5.106316566467285156e+00
2.351002953946590424e-02,3.133205696940422058e-02,5.106818199157714844e+00
2.356802951544523239e-02,3.210999816656112671e-02,5.106223106384277344e+00
2.362602949142456055e-02,3.173273056745529175e-02,5.106457710266113281e+00
2.368402946740388870e-02,3.218768164515495300e-02,5.106355667114257812e+00
2.374202944338321686e-02,3.133746236562728882e-02,5.106677055358886719e+00
2.380003035068511963e-02,3.239990025758743286e-02,5.106577873229980469e+00
2.385803032666444778e-02,3.195173665881156921e-02,5.105826854705810547e+00
2.391603030264377594e-02,3.036501444876194000e-02,5.107830524444580078e+00
2.397403027862310410e-02,2.982139214873313904e-02,5.106999874114990234e+00
2.403203025460243225e-02,2.880470082163810730e-02,5.107309341430664062e+00
2.409003023058176041e-02,2.985274046659469604e-02,5.107358455657958984e+00
2.414803020656108856e-02,2.952608093619346619e-02,5.107733726501464844e+00
2.420603018254041672e-02,2.433675527572631836e-02,5.109230995178222656e+00
2.426403015851974487e-02,1.837900467216968536e-02,5.112636566162109375e+00
2.432203013449907303e-02,1.996211335062980652e-02,5.110687732696533203e+00
2.438003104180097580e-02,2.269485406577587128e-02,5.110728263854980469e+00
2.443803101778030396e-02,2.065444365143775940e-02,5.111149311065673828e+00
2.449703123420476913e-02,2.104171924293041229e-02,5.111089706420898438e+00
2.455503121018409729e-02,2.132906205952167511e-02,5.110798835754394531e+00
2.461303118616342545e-02,2.153422683477401733e-02,5.110726356506347656e+00
2.467103116214275360e-02,2.191767096519470215e-02,5.110240936279296875e+00
2.472903113812208176e-02,2.136098407208919525e-02,5.110624790191650391e+00
2.478703111410140991e-02,2.206755429506301880e-02,5.110208511352539062e+00
2.484503109008073807e-02,2.134403772652149200e-02,5.110855102539062500e+00
2.490303106606006622e-02,2.188928052783012390e-02,5.110932350158691406e+00
2.496103104203939438e-02,2.064757607877254486e-02,5.110684871673583984e+00
2.501903101801872253e-02,2.109833434224128723e-02,5.111748695373535156e+00
2.507703192532062531e-02,2.108083106577396393e-02,5.110603809356689453e+00
2.513503190129995346e-02,1.977038197219371796e-02,5.111359119415283203e+00
2.519303187727928162e-02,2.083164267241954803e-02,5.110681056976318359e+00
2.525103185325860977e-02,2.053571306169033051e-02,5.110601902008056641e+00
2.530903182923793793e-02,2.044389210641384125e-02,5.111969947814941406e+00
2.536703180521726608e-02,2.129214629530906677e-02,5.110476016998291016e+00
2.542503178119659424e-02,2.088576368987560272e-02,5.111243247985839844e+00
2.548303175717592239e-02,2.163338102400302887e-02,5.110685348510742188e+00
2.554103173315525055e-02,2.038413658738136292e-02,5.111400604248046875e+00
2.559903264045715332e-02,2.165748365223407745e-02,5.110865116119384766e+00
2.565803192555904388e-02,2.111132815480232239e-02,5.111319065093994141e+00
2.571603190153837204e-02,2.088598906993865967e-02,5.110805034637451172e+00
2.577403280884027481e-02,2.139278873801231384e-02,5.110979080200195312e+00
2.583203278481960297e-02,2.045639604330062866e-02,5.111005306243896484e+00
